time,symbol,open,high,low,close,pat_score,pat_bias,pat_name,pat_engulfing,pat_doji,pat_hammer,pat_shooting_star,pat_harami,pat_morning_star,pat_evening_star,pat_marubozu
2026-07-23 01:15:00,EURUSD,1.14077,1.14082,1.14073,1.14077,100.0,1,pat_doji=100,0,100,0,0,0,0,0,0
2026-07-23 01:30:00,EURUSD,1.14077,1.14081,1.1406,1.14065,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-20 23:45:00,USDJPY,162.529,162.53,162.498,162.499,-100.0,-1,"pat_engulfing=-100,pat_marubozu=-100",-100,0,0,0,0,0,0,-100
2026-07-21 00:00:00,USDJPY,162.451,162.489,162.45,162.485,100.0,1,pat_marubozu=100,0,0,0,0,0,0,0,100
2026-07-21 00:15:00,USDJPY,162.485,162.507,162.484,162.504,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 00:30:00,USDJPY,162.504,162.504,162.474,162.49,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 00:45:00,USDJPY,162.49,162.491,162.476,162.484,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 01:00:00,USDJPY,162.487,162.509,162.481,162.502,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 01:15:00,USDJPY,162.502,162.504,162.484,162.493,-100.0,-1,pat_harami=-100,0,0,0,0,-100,0,0,0
2026-07-21 01:30:00,USDJPY,162.493,162.515,162.489,162.506,100.0,1,pat_engulfing=100,100,0,0,0,0,0,0,0
2026-07-21 01:45:00,USDJPY,162.506,162.506,162.484,162.501,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 02:00:00,USDJPY,162.503,162.509,162.489,162.504,100.0,1,pat_doji=100,0,100,0,0,0,0,0,0
2026-07-21 02:15:00,USDJPY,162.504,162.509,162.491,162.503,-53.333333333333336,-1,"pat_engulfing=-100,pat_doji=100,pat_harami=-100",-100,100,0,0,-100,0,0,0
2026-07-21 02:30:00,USDJPY,162.503,162.509,162.496,162.498,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 02:45:00,USDJPY,162.499,162.507,162.484,162.485,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 03:00:00,USDJPY,162.485,162.493,162.445,162.485,100.0,1,pat_doji=100,0,100,0,0,0,0,0,0
2026-07-21 03:15:00,USDJPY,162.484,162.512,162.479,162.51,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 03:30:00,USDJPY,162.511,162.536,162.507,162.509,0.0,0,"pat_doji=100,pat_shooting_star=-100",0,100,0,-100,0,0,0,0
2026-07-21 03:45:00,USDJPY,162.51,162.535,162.483,162.535,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 04:00:00,USDJPY,162.536,162.537,162.496,162.51,-100.0,-1,pat_engulfing=-100,-100,0,0,0,0,0,0,0
2026-07-21 04:15:00,USDJPY,162.509,162.517,162.43,162.481,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 04:30:00,USDJPY,162.485,162.525,162.457,162.504,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 04:45:00,USDJPY,162.502,162.524,162.495,162.506,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 05:00:00,USDJPY,162.507,162.526,162.498,162.511,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 05:15:00,USDJPY,162.511,162.515,162.488,162.502,-100.0,-1,pat_engulfing=-100,-100,0,0,0,0,0,0,0
2026-07-21 05:30:00,USDJPY,162.501,162.503,162.485,162.495,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 05:45:00,USDJPY,162.495,162.501,162.482,162.493,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 06:00:00,USDJPY,162.493,162.516,162.484,162.511,100.0,1,pat_engulfing=100,100,0,0,0,0,0,0,0
2026-07-21 06:15:00,USDJPY,162.51,162.514,162.49,162.496,-100.0,-1,pat_harami=-100,0,0,0,0,-100,0,0,0
2026-07-21 06:30:00,USDJPY,162.495,162.502,162.473,162.475,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 06:45:00,USDJPY,162.474,162.487,162.454,162.485,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 07:00:00,USDJPY,162.485,162.492,162.472,162.478,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 07:15:00,USDJPY,162.478,162.488,162.473,162.482,100.0,1,pat_harami=100,0,0,0,0,100,0,0,0
2026-07-21 07:30:00,USDJPY,162.482,162.5,162.476,162.489,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 07:45:00,USDJPY,162.488,162.497,162.485,162.488,100.0,1,pat_doji=100,0,100,0,0,0,0,0,0
2026-07-21 08:00:00,USDJPY,162.486,162.515,162.485,162.511,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 08:15:00,USDJPY,162.511,162.527,162.507,162.512,100.0,1,pat_doji=100,0,100,0,0,0,0,0,0
2026-07-21 08:30:00,USDJPY,162.513,162.514,162.47,162.475,-100.0,-1,"pat_engulfing=-100,pat_marubozu=-100",-100,0,0,0,0,0,0,-100
2026-07-21 08:45:00,USDJPY,162.475,162.52,162.47,162.504,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 09:00:00,USDJPY,162.505,162.529,162.487,162.523,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 09:15:00,USDJPY,162.523,162.53,162.51,162.525,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 09:30:00,USDJPY,162.526,162.553,162.52,162.55,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 09:45:00,USDJPY,162.548,162.559,162.515,162.527,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 10:00:00,USDJPY,162.526,162.565,162.522,162.561,100.0,1,pat_engulfing=100,100,0,0,0,0,0,0,0
2026-07-21 10:15:00,USDJPY,162.563,162.59,162.546,162.59,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 10:30:00,USDJPY,162.589,162.602,162.552,162.586,100.0,1,pat_doji=100,0,100,0,0,0,0,0,0
2026-07-21 10:45:00,USDJPY,162.587,162.62,162.58,162.603,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 11:00:00,USDJPY,162.601,162.648,162.586,162.643,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 11:15:00,USDJPY,162.643,162.679,162.639,162.674,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 11:30:00,USDJPY,162.673,162.698,162.671,162.68,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 11:45:00,USDJPY,162.68,162.699,162.677,162.687,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 12:00:00,USDJPY,162.688,162.697,162.669,162.696,100.0,1,pat_hammer=100,0,0,100,0,0,0,0,0
2026-07-21 12:15:00,USDJPY,162.697,162.698,162.605,162.681,-100.0,-1,pat_engulfing=-100,-100,0,0,0,0,0,0,0
2026-07-21 12:30:00,USDJPY,162.681,162.692,162.654,162.671,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 12:45:00,USDJPY,162.672,162.685,162.656,162.671,100.0,1,pat_doji=100,0,100,0,0,0,0,0,0
2026-07-21 13:00:00,USDJPY,162.671,162.686,162.638,162.674,100.0,1,"pat_engulfing=100,pat_doji=100",100,100,0,0,0,0,0,0
2026-07-21 13:15:00,USDJPY,162.674,162.679,162.646,162.653,-100.0,-1,"pat_engulfing=-100,pat_harami=-100",-100,0,0,0,-100,0,0,0
2026-07-21 13:30:00,USDJPY,162.654,162.694,162.648,162.69,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 13:45:00,USDJPY,162.69,162.698,162.659,162.668,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 14:00:00,USDJPY,162.666,162.735,162.659,162.724,100.0,1,pat_engulfing=100,100,0,0,0,0,0,0,0
2026-07-21 14:15:00,USDJPY,162.724,162.748,162.721,162.74,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 14:30:00,USDJPY,162.741,162.749,162.728,162.737,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 14:45:00,USDJPY,162.737,162.75,162.727,162.732,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 15:00:00,USDJPY,162.729,162.751,162.719,162.74,100.0,1,pat_engulfing=100,100,0,0,0,0,0,0,0
2026-07-21 15:15:00,USDJPY,162.739,162.797,162.735,162.788,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 15:30:00,USDJPY,162.788,162.802,162.774,162.788,100.0,1,pat_doji=100,0,100,0,0,0,0,0,0
2026-07-21 15:45:00,USDJPY,162.787,162.788,162.695,162.726,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 16:00:00,USDJPY,162.725,162.769,162.723,162.754,100.0,1,pat_harami=100,0,0,0,0,100,0,0,0
2026-07-21 16:15:00,USDJPY,162.753,162.806,162.752,162.797,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 16:30:00,USDJPY,162.797,162.836,162.77,162.83,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 16:45:00,USDJPY,162.831,162.892,162.797,162.867,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 17:00:00,USDJPY,162.868,162.928,162.858,162.896,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 17:15:00,USDJPY,162.896,162.951,162.896,162.951,100.0,1,pat_marubozu=100,0,0,0,0,0,0,0,100
2026-07-21 17:30:00,USDJPY,162.95,162.988,162.924,162.965,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 17:45:00,USDJPY,162.965,163.041,162.901,163.018,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 18:00:00,USDJPY,163.02,163.02,162.958,162.963,-100.0,-1,"pat_engulfing=-100,pat_harami=-100,pat_marubozu=-100",-100,0,0,0,-100,0,0,-100
2026-07-21 18:15:00,USDJPY,162.964,162.967,162.914,162.966,100.0,1,"pat_doji=100,pat_hammer=100",0,100,100,0,0,0,0,0
2026-07-21 18:30:00,USDJPY,162.965,163.017,162.953,163.015,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 18:45:00,USDJPY,163.014,163.04,163.006,163.017,100.0,1,pat_doji=100,0,100,0,0,0,0,0,0
2026-07-21 19:00:00,USDJPY,163.015,163.029,163.001,163.019,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 19:15:00,USDJPY,163.019,163.032,162.986,163.0,-100.0,-1,pat_engulfing=-100,-100,0,0,0,0,0,0,0
2026-07-21 19:30:00,USDJPY,163.001,163.006,162.961,162.966,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 19:45:00,USDJPY,162.967,163.01,162.96,163.008,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 20:00:00,USDJPY,163.008,163.02,162.977,163.018,100.0,1,pat_hammer=100,0,0,100,0,0,0,0,0
2026-07-21 20:15:00,USDJPY,163.018,163.019,162.975,162.98,-100.0,-1,"pat_engulfing=-100,pat_marubozu=-100",-100,0,0,0,0,0,0,-100
2026-07-21 20:30:00,USDJPY,162.981,163.017,162.98,163.009,100.0,1,pat_harami=100,0,0,0,0,100,0,0,0
2026-07-21 20:45:00,USDJPY,163.009,163.033,163.006,163.029,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 21:00:00,USDJPY,163.029,163.219,163.027,163.14,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 21:15:00,USDJPY,163.141,163.181,163.129,163.155,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 21:30:00,USDJPY,163.156,163.232,163.147,163.228,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 21:45:00,USDJPY,163.229,163.236,163.177,163.187,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 22:00:00,USDJPY,163.188,163.221,163.162,163.216,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 22:15:00,USDJPY,163.214,163.217,163.161,163.173,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 22:30:00,USDJPY,163.172,163.206,163.161,163.201,100.0,1,pat_harami=100,0,0,0,0,100,0,0,0
2026-07-21 22:45:00,USDJPY,163.2,163.212,163.186,163.208,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 23:00:00,USDJPY,163.207,163.228,163.199,163.225,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 23:15:00,USDJPY,163.226,163.241,163.225,163.232,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 23:30:00,USDJPY,163.231,163.235,163.2,163.214,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 23:45:00,USDJPY,163.215,163.216,163.188,163.192,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 00:00:00,USDJPY,163.152,163.173,163.125,163.141,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 00:15:00,USDJPY,163.142,163.181,163.138,163.175,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 00:30:00,USDJPY,163.175,163.181,163.148,163.153,-100.0,-1,pat_harami=-100,0,0,0,0,-100,0,0,0
2026-07-22 00:45:00,USDJPY,163.152,163.158,163.148,163.156,100.0,1,pat_harami=100,0,0,0,0,100,0,0,0
2026-07-22 01:00:00,USDJPY,163.156,163.189,163.156,163.186,100.0,1,pat_marubozu=100,0,0,0,0,0,0,0,100
2026-07-22 01:15:00,USDJPY,163.186,163.192,163.177,163.19,100.0,1,pat_hammer=100,0,0,100,0,0,0,0,0
2026-07-22 01:30:00,USDJPY,163.19,163.196,163.177,163.194,100.0,1,pat_hammer=100,0,0,100,0,0,0,0,0
2026-07-22 01:45:00,USDJPY,163.193,163.208,163.187,163.204,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 02:00:00,USDJPY,163.206,163.22,163.198,163.207,100.0,1,pat_doji=100,0,100,0,0,0,0,0,0
2026-07-22 02:15:00,USDJPY,163.207,163.225,163.201,163.206,0.0,0,"pat_engulfing=-100,pat_doji=100",-100,100,0,0,0,0,0,0
2026-07-22 02:30:00,USDJPY,163.206,163.222,163.201,163.214,100.0,1,"pat_engulfing=100,pat_harami=100",100,0,0,0,100,0,0,0
2026-07-22 02:45:00,USDJPY,163.215,163.221,163.186,163.189,-100.0,-1,pat_engulfing=-100,-100,0,0,0,0,0,0,0
2026-07-22 03:00:00,USDJPY,163.188,163.204,163.101,163.112,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 03:15:00,USDJPY,163.112,163.128,163.027,163.063,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 03:30:00,USDJPY,163.062,163.145,163.047,163.118,100.0,1,pat_engulfing=100,100,0,0,0,0,0,0,0
2026-07-22 03:45:00,USDJPY,163.118,163.178,163.104,163.139,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 04:00:00,USDJPY,163.138,163.159,163.102,163.138,100.0,1,pat_doji=100,0,100,0,0,0,0,0,0
2026-07-22 04:15:00,USDJPY,163.138,163.186,163.135,163.168,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 04:30:00,USDJPY,163.167,163.203,163.166,163.179,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 04:45:00,USDJPY,163.179,163.181,163.148,163.15,-100.0,-1,"pat_engulfing=-100,pat_marubozu=-100",-100,0,0,0,0,0,0,-100
2026-07-22 05:00:00,USDJPY,163.152,163.177,163.148,163.167,100.0,1,pat_harami=100,0,0,0,0,100,0,0,0
2026-07-22 05:15:00,USDJPY,163.167,163.168,163.07,163.098,-100.0,-1,pat_engulfing=-100,-100,0,0,0,0,0,0,0
2026-07-22 05:30:00,USDJPY,163.098,163.112,163.083,163.1,100.0,1,"pat_doji=100,pat_harami=100",0,100,0,0,100,0,0,0
2026-07-22 05:45:00,USDJPY,163.101,163.131,163.09,163.117,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 06:00:00,USDJPY,163.118,163.156,163.112,163.144,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 06:15:00,USDJPY,163.145,163.157,163.131,163.132,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 06:30:00,USDJPY,163.132,163.145,163.114,163.138,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 06:45:00,USDJPY,163.138,163.169,163.135,163.158,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 07:00:00,USDJPY,163.158,163.195,163.15,163.191,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 07:15:00,USDJPY,163.19,163.197,163.175,163.179,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 07:30:00,USDJPY,163.18,163.184,163.151,163.152,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 07:45:00,USDJPY,163.152,163.184,163.15,163.174,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 08:00:00,USDJPY,163.174,163.178,163.154,163.16,-100.0,-1,pat_harami=-100,0,0,0,0,-100,0,0,0
2026-07-22 08:15:00,USDJPY,163.16,163.172,163.151,163.17,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 08:30:00,USDJPY,163.17,163.19,163.143,163.147,-100.0,-1,pat_engulfing=-100,-100,0,0,0,0,0,0,0
2026-07-22 08:45:00,USDJPY,163.147,163.167,163.08,163.086,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 09:00:00,USDJPY,163.086,163.093,163.051,163.084,100.0,1,pat_doji=100,0,100,0,0,0,0,0,0
2026-07-22 09:15:00,USDJPY,163.082,163.124,163.076,163.109,100.0,1,pat_engulfing=100,100,0,0,0,0,0,0,0
2026-07-22 09:30:00,USDJPY,163.109,163.144,163.092,163.122,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 09:45:00,USDJPY,163.121,163.136,163.09,163.091,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 10:00:00,USDJPY,163.092,163.117,163.067,163.085,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 10:15:00,USDJPY,163.091,163.136,163.088,163.131,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 10:30:00,USDJPY,163.131,163.133,162.673,162.946,-100.0,-1,pat_engulfing=-100,-100,0,0,0,0,0,0,0
2026-07-22 10:45:00,USDJPY,162.947,162.978,162.899,162.944,100.0,1,pat_doji=100,0,100,0,0,0,0,0,0
2026-07-22 11:00:00,USDJPY,162.947,163.061,162.91,163.058,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 11:15:00,USDJPY,163.059,163.111,163.053,163.076,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 11:30:00,USDJPY,163.077,163.077,163.003,163.014,-100.0,-1,"pat_engulfing=-100,pat_marubozu=-100",-100,0,0,0,0,0,0,-100
2026-07-22 11:45:00,USDJPY,163.015,163.037,162.95,162.959,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 12:00:00,USDJPY,162.959,162.992,162.944,162.983,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 12:15:00,USDJPY,162.984,162.995,162.96,162.978,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 12:30:00,USDJPY,162.977,163.028,162.977,163.003,100.0,1,pat_engulfing=100,100,0,0,0,0,0,0,0
2026-07-22 12:45:00,USDJPY,163.003,163.054,162.991,163.033,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 13:00:00,USDJPY,163.033,163.077,163.014,163.077,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 13:15:00,USDJPY,163.078,163.079,163.034,163.042,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 13:30:00,USDJPY,163.041,163.056,163.01,163.029,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 13:45:00,USDJPY,163.029,163.067,163.007,163.021,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 14:00:00,USDJPY,163.025,163.037,162.992,163.01,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 14:15:00,USDJPY,163.011,163.045,163.007,163.04,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 14:30:00,USDJPY,163.04,163.066,163.013,163.05,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 14:45:00,USDJPY,163.052,163.081,163.034,163.077,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 15:00:00,USDJPY,163.069,163.08,163.05,163.05,-100.0,-1,pat_harami=-100,0,0,0,0,-100,0,0,0
2026-07-22 15:15:00,USDJPY,163.05,163.078,163.047,163.066,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 15:30:00,USDJPY,163.066,163.068,163.037,163.053,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 15:45:00,USDJPY,163.053,163.137,163.051,163.106,100.0,1,pat_engulfing=100,100,0,0,0,0,0,0,0
2026-07-22 16:00:00,USDJPY,163.108,163.109,163.068,163.097,-100.0,-1,pat_harami=-100,0,0,0,0,-100,0,0,0
2026-07-22 16:15:00,USDJPY,163.097,163.111,163.056,163.068,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 16:30:00,USDJPY,163.067,163.072,163.012,163.028,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 16:45:00,USDJPY,163.029,163.089,163.026,163.058,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 17:00:00,USDJPY,163.059,163.084,163.046,163.06,100.0,1,pat_doji=100,0,100,0,0,0,0,0,0
2026-07-22 17:15:00,USDJPY,163.06,163.083,163.047,163.075,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 17:30:00,USDJPY,163.073,163.082,163.052,163.057,-100.0,-1,pat_harami=-100,0,0,0,0,-100,0,0,0
2026-07-22 17:45:00,USDJPY,163.057,163.121,163.039,163.116,100.0,1,pat_engulfing=100,100,0,0,0,0,0,0,0
2026-07-22 18:00:00,USDJPY,163.116,163.119,163.075,163.099,-100.0,-1,pat_harami=-100,0,0,0,0,-100,0,0,0
2026-07-22 18:15:00,USDJPY,163.099,163.121,163.096,163.108,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 18:30:00,USDJPY,163.108,163.134,163.099,163.105,100.0,1,pat_doji=100,0,100,0,0,0,0,0,0
2026-07-22 18:45:00,USDJPY,163.104,163.118,163.07,163.079,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 19:00:00,USDJPY,163.078,163.108,163.064,163.107,100.0,1,pat_engulfing=100,100,0,0,0,0,0,0,0
2026-07-22 19:15:00,USDJPY,163.106,163.125,163.087,163.094,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 19:30:00,USDJPY,163.095,163.115,163.079,163.11,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 19:45:00,USDJPY,163.11,163.116,163.093,163.114,100.0,1,pat_hammer=100,0,0,100,0,0,0,0,0
2026-07-22 20:00:00,USDJPY,163.112,163.138,163.106,163.137,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 20:15:00,USDJPY,163.136,163.148,163.122,163.136,100.0,1,pat_doji=100,0,100,0,0,0,0,0,0
2026-07-22 20:30:00,USDJPY,163.137,163.179,163.136,163.162,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 20:45:00,USDJPY,163.162,163.167,163.148,163.159,-100.0,-1,pat_harami=-100,0,0,0,0,-100,0,0,0
2026-07-22 21:00:00,USDJPY,163.158,163.176,163.145,163.156,100.0,1,pat_doji=100,0,100,0,0,0,0,0,0
2026-07-22 21:15:00,USDJPY,163.156,163.171,163.125,163.131,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 21:30:00,USDJPY,163.131,163.14,163.112,163.12,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 21:45:00,USDJPY,163.12,163.139,163.105,163.131,100.0,1,pat_engulfing=100,100,0,0,0,0,0,0,0
2026-07-22 22:00:00,USDJPY,163.13,163.147,163.118,163.147,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 22:15:00,USDJPY,163.146,163.148,163.133,163.144,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 22:30:00,USDJPY,163.143,163.155,163.133,163.151,100.0,1,pat_engulfing=100,100,0,0,0,0,0,0,0
2026-07-22 22:45:00,USDJPY,163.15,163.16,163.143,163.147,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 23:00:00,USDJPY,163.146,163.155,163.133,163.147,100.0,1,pat_doji=100,0,100,0,0,0,0,0,0
2026-07-22 23:15:00,USDJPY,163.147,163.154,163.138,163.149,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 23:30:00,USDJPY,163.149,163.153,163.142,163.148,0.0,0,"pat_doji=100,pat_harami=-100",0,100,0,0,-100,0,0,0
2026-07-22 23:45:00,USDJPY,163.147,163.163,163.147,163.159,100.0,1,pat_engulfing=100,100,0,0,0,0,0,0,0
2026-07-23 00:00:00,USDJPY,163.079,163.124,163.074,163.099,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-23 00:15:00,USDJPY,163.099,163.115,163.085,163.087,-100.0,-1,pat_harami=-100,0,0,0,0,-100,0,0,0
2026-07-23 00:30:00,USDJPY,163.087,163.1,163.083,163.095,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-23 00:45:00,USDJPY,163.096,163.104,163.087,163.092,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-23 01:00:00,USDJPY,163.096,163.13,163.078,163.095,100.0,1,pat_doji=100,0,100,0,0,0,0,0,0
2026-07-23 01:15:00,USDJPY,163.094,163.106,163.083,163.104,100.0,1,"pat_engulfing=100,pat_harami=100",100,0,0,0,100,0,0,0
2026-07-23 01:30:00,USDJPY,163.105,163.149,163.1,163.126,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-20 23:45:00,AUDUSD,0.69979,0.6999,0.69972,0.69988,100.0,1,pat_engulfing=100,100,0,0,0,0,0,0,0
2026-07-21 00:00:00,AUDUSD,0.69917,0.69941,0.69887,0.69937,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 00:15:00,AUDUSD,0.69936,0.69966,0.69916,0.69945,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 00:30:00,AUDUSD,0.69946,0.69974,0.69931,0.69935,-100.0,-1,"pat_engulfing=-100,pat_shooting_star=-100",-100,0,0,-100,0,0,0,0
2026-07-21 00:45:00,AUDUSD,0.69943,0.69948,0.69929,0.6994,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 01:00:00,AUDUSD,0.69941,0.69973,0.69936,0.69943,100.0,1,pat_doji=100,0,100,0,0,0,0,0,0
2026-07-21 01:15:00,AUDUSD,0.69944,0.69945,0.69933,0.69937,-100.0,-1,pat_engulfing=-100,-100,0,0,0,0,0,0,0
2026-07-21 01:30:00,AUDUSD,0.69937,0.69944,0.69933,0.69938,100.0,1,"pat_doji=100,pat_harami=100",0,100,0,0,100,0,0,0
2026-07-21 01:45:00,AUDUSD,0.69938,0.69954,0.69934,0.69953,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 02:00:00,AUDUSD,0.69953,0.69986,0.69947,0.69979,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 02:15:00,AUDUSD,0.69978,0.69997,0.69976,0.69979,100.0,1,pat_doji=100,0,100,0,0,0,0,0,0
2026-07-21 02:30:00,AUDUSD,0.69979,0.7,0.69977,0.69998,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 02:45:00,AUDUSD,0.69998,0.7001,0.69981,0.70004,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 03:00:00,AUDUSD,0.70004,0.70014,0.69966,0.69995,-100.0,-1,pat_engulfing=-100,-100,0,0,0,0,0,0,0
2026-07-21 03:15:00,AUDUSD,0.69995,0.70008,0.69979,0.70002,100.0,1,"pat_hammer=100,pat_harami=100",0,0,100,0,100,0,0,0
